rolling,AnchorId,TagID,Distance,RXL,FPL
28581,17839,23845,301,67,73
28581,23845,17839,298,67,74
28583,17839,23845,298,68,73
28583,23845,17839,306,67,73
28584,17839,23845,297,67,71
28584,23845,17839,298,68,73
28585,17839,23845,306,67,74
28585,23845,17839,294,65,74
28586,17839,23845,298,67,73
28586,23845,17839,301,67,73
28587,17839,23845,294,65,71
28587,23845,17839,300,67,73
28588,17839,23845,301,67,73
28588,23845,17839,303,67,75
28589,17839,23845,300,67,74
28589,23845,17839,298,67,74
28590,17839,23845,303,67,73
28590,23845,17839,304,65,73
28591,17839,23845,298,65,71
28591,23845,17839,302,65,74
28592,17839,23845,304,67,73
28592,23845,17839,302,67,75
28593,17839,23845,302,67,75
28593,23845,17839,308,65,74
28595,17839,23845,308,65,73
28595,23845,17839,305,67,76
28594,17839,23845,302,65,73
28594,23845,17839,304,64,75
28596,17839,23845,304,67,76
28596,23845,17839,307,65,75
28597,17839,23845,305,65,75
28597,23845,17839,311,65,75
28598,17839,23845,307,67,74
28598,23845,17839,306,65,76
28599,17839,23845,311,65,75
28599,23845,17839,308,65,77
28600,17839,23845,306,65,76
28600,23845,17839,310,65,77
28601,17839,23845,308,64,74
28601,23845,17839,309,64,77
28602,17839,23845,310,65,75
28602,23845,17839,308,65,76
28603,17839,23845,309,67,76
28603,23845,17839,312,67,76
28604,17839,23845,308,65,74
28604,23845,17839,308,64,75
28605,17839,23845,312,64,74
28605,23845,17839,311,64,75
28606,17839,23845,308,65,74
28606,23845,17839,312,65,75
28607,17839,23845,311,65,74
28607,23845,17839,312,64,75
28608,17839,23845,312,65,74
28608,23845,17839,307,64,74
28609,17839,23845,312,65,74
28609,23845,17839,311,65,74
28610,17839,23845,307,64,73
28610,23845,17839,309,64,74
28611,17839,23845,311,65,74
28611,23845,17839,307,64,74
28612,17839,23845,309,65,74
28612,23845,17839,313,65,74
28613,17839,23845,307,63,73
28613,23845,17839,307,65,75
28614,17839,23845,313,65,73
28614,23845,17839,305,64,73
28615,17839,23845,307,65,74
28615,23845,17839,309,64,73
28616,17839,23845,305,67,74
28616,23845,17839,313,67,76
28617,17839,23845,309,65,73
28617,23845,17839,306,65,74
28618,17839,23845,313,67,73
28618,23845,17839,307,65,73
28619,17839,23845,306,67,73
28619,23845,17839,309,65,74
28620,17839,23845,307,64,71
28620,23845,17839,306,65,73
28621,17839,23845,309,67,73
28621,23845,17839,305,67,74
28622,17839,23845,306,67,74
28622,23845,17839,304,67,74
28623,17839,23845,305,65,71
28623,23845,17839,302,67,74
28624,17839,23845,304,65,73
28624,23845,17839,303,67,73
28625,17839,23845,302,65,73
28625,23845,17839,303,67,74
28626,17839,23845,303,65,74
28626,23845,17839,297,67,74
28627,17839,23845,303,67,73
28627,23845,17839,301,65,73
28628,17839,23845,297,65,73
28628,23845,17839,300,67,73
28629,17839,23845,301,65,73
28629,23845,17839,298,65,73
28630,17839,23845,300,65,71
28630,23845,17839,300,67,73
28631,17839,23845,298,67,73
28631,23845,17839,300,67,74
28632,17839,23845,300,65,73
28632,23845,17839,299,67,74
28633,17839,23845,300,68,74
28633,23845,17839,298,67,73
28634,17839,23845,299,68,73
28634,23845,17839,302,67,73
28635,17839,23845,298,67,73
28635,23845,17839,294,67,74
28636,17839,23845,302,68,73
28636,23845,17839,297,67,74
28637,17839,23845,294,68,74
28637,23845,17839,297,68,73
28638,17839,23845,297,68,73
28638,23845,17839,296,68,73
28639,17839,23845,297,68,74
28639,23845,17839,300,68,74
28640,17839,23845,296,68,74
28640,23845,17839,302,68,74
28641,17839,23845,300,68,73
28641,23845,17839,304,68,74
28642,17839,23845,302,67,73
28642,23845,17839,305,67,75
28643,17839,23845,304,65,74
28643,23845,17839,308,67,76
28644,17839,23845,305,68,74
28644,23845,17839,311,67,75
28645,17839,23845,308,68,75
28645,23845,17839,309,67,76
28646,17839,23845,311,67,75
28646,23845,17839,316,67,77
28647,17839,23845,309,68,75
28647,23845,17839,317,67,77
28648,17839,23845,316,67,75
28648,23845,17839,317,65,79
28649,17839,23845,317,65,76
28649,23845,17839,318,67,80
28650,17839,23845,317,67,77
28650,23845,17839,319,67,81
28651,17839,23845,318,67,79
28651,23845,17839,321,65,81
28652,17839,23845,319,67,77
28652,23845,17839,316,68,85
28653,17839,23845,321,67,81
28653,23845,17839,317,67,83
28654,17839,23845,316,67,82
28654,23845,17839,318,65,82
28655,17839,23845,317,67,82
28655,23845,17839,316,65,85
28656,17839,23845,318,67,81
28656,23845,17839,320,67,83
28657,17839,23845,316,67,81
28657,23845,17839,316,65,83
28658,17839,23845,320,67,82
28658,23845,17839,310,68,86
28659,17839,23845,316,67,81
28659,23845,17839,316,67,85
28660,17839,23845,310,67,81
28660,23845,17839,313,67,83
28661,17839,23845,316,67,82
28661,23845,17839,310,67,83
28662,17839,23845,313,67,81
28662,23845,17839,312,67,82
28663,17839,23845,310,67,80
28663,23845,17839,315,67,82
28664,17839,23845,312,67,80
28664,23845,17839,310,67,82
28665,17839,23845,315,67,81
28665,23845,17839,314,67,82
28666,17839,23845,310,67,83
28666,23845,17839,313,67,85
28667,17839,23845,314,67,81
28667,23845,17839,311,67,87
28668,17839,23845,313,67,85
28668,23845,17839,310,68,88
28669,17839,23845,311,67,88
28669,23845,17839,312,67,89
28670,17839,23845,310,67,90
28670,23845,17839,311,67,90
28671,17839,23845,312,67,87
28671,23845,17839,310,67,89
28672,17839,23845,311,68,89
28672,23845,17839,313,65,86
28673,17839,23845,310,68,91
28673,23845,17839,315,67,83
28674,17839,23845,313,67,90
28674,23845,17839,320,65,90
28676,17839,23845,320,68,90
28676,23845,17839,326,67,92
28675,17839,23845,315,68,86
28675,23845,17839,319,67,89
28677,17839,23845,319,67,89
28677,23845,17839,360,65,79
28678,17839,23845,326,65,83
28678,23845,17839,337,67,81
28679,17839,23845,360,67,87
28679,23845,17839,347,65,80
28680,17839,23845,337,67,80
28680,23845,17839,348,65,80
28681,17839,23845,347,65,81
28681,23845,17839,338,65,80
28682,17839,23845,348,65,81
28682,23845,17839,342,65,77
28683,17839,23845,338,65,76
28683,23845,17839,347,65,76
28684,17839,23845,342,67,77
28684,23845,17839,342,65,79
28685,17839,23845,347,64,76
28685,23845,17839,336,65,77
28686,17839,23845,342,65,74
28686,23845,17839,340,65,80
28688,23845,17839,332,67,77
28687,17839,23845,336,67,76
28689,23845,17839,335,67,76
28690,17839,23845,332,68,81
28690,23845,17839,333,67,79
28691,17839,23845,335,68,79
28691,23845,17839,330,68,80
28692,17839,23845,333,69,82
28692,23845,17839,329,68,79
28693,17839,23845,330,69,82
28693,23845,17839,327,68,83
28694,17839,23845,329,68,85
28694,23845,17839,326,67,82
28695,17839,23845,327,68,81
28695,23845,17839,322,68,83
28696,17839,23845,326,69,85
28696,23845,17839,325,68,88
28697,17839,23845,322,69,86
28697,23845,17839,318,68,88
28698,17839,23845,325,69,88
28698,23845,17839,319,68,87
28699,17839,23845,318,70,88
28699,23845,17839,323,67,89
28700,17839,23845,319,69,87
28700,23845,17839,321,68,88
28701,17839,23845,323,69,88
28701,23845,17839,322,68,88
28702,17839,23845,321,69,88
28702,23845,17839,316,68,89
28703,17839,23845,322,69,87
28703,23845,17839,321,68,88
28704,17839,23845,316,69,86
28704,23845,17839,321,69,88
28705,17839,23845,321,69,87
28705,23845,17839,319,68,89
28706,17839,23845,321,69,87
28706,23845,17839,320,68,88
28707,17839,23845,319,69,87
28707,23845,17839,325,68,87
28708,17839,23845,320,70,86
28708,23845,17839,321,68,88
28709,17839,23845,325,69,87
28709,23845,17839,327,69,88
28710,17839,23845,321,69,87
28710,23845,17839,327,68,88
28711,17839,23845,327,70,87
28711,23845,17839,324,69,88
28713,17839,23845,324,70,87
28713,23845,17839,325,69,89
28712,17839,23845,327,70,87
28712,23845,17839,325,69,89
28714,17839,23845,325,69,88
28714,23845,17839,322,68,89
28715,17839,23845,325,70,88
28715,23845,17839,324,68,90
28716,17839,23845,322,69,88
28716,23845,17839,322,69,90
28717,17839,23845,324,70,89
28717,23845,17839,320,68,91
28718,17839,23845,322,70,89
28718,23845,17839,318,69,91
28719,17839,23845,320,69,91
28719,23845,17839,317,68,92
28720,17839,23845,318,69,91
28720,23845,17839,316,69,92
28721,17839,23845,317,70,92
28721,23845,17839,315,68,93
28722,17839,23845,316,69,94
28722,23845,17839,313,68,94
28723,17839,23845,315,69,94
28723,23845,17839,306,68,94
28724,17839,23845,313,69,95
28724,23845,17839,307,68,93
28725,17839,23845,306,69,93
28725,23845,17839,308,68,95
28726,17839,23845,307,69,92
28726,23845,17839,304,68,92
28727,17839,23845,308,69,89
28727,23845,17839,347,68,91
28728,17839,23845,304,69,89
28728,23845,17839,353,68,89
28729,17839,23845,347,70,88
28729,23845,17839,350,67,91
28730,17839,23845,353,69,86
28730,23845,17839,362,67,88
28731,17839,23845,350,69,85
28731,23845,17839,354,68,88
28732,17839,23845,362,69,86
28732,23845,17839,352,68,88
28733,17839,23845,354,69,87
28733,23845,17839,353,68,88
28734,17839,23845,352,69,88
28734,23845,17839,354,67,88
28735,17839,23845,353,69,88
28735,23845,17839,361,68,88
28736,17839,23845,354,69,87
28736,23845,17839,375,68,88
28737,17839,23845,361,69,88
28737,23845,17839,373,67,92
28738,17839,23845,375,69,87
28738,23845,17839,372,67,92
28739,17839,23845,373,68,86
28739,23845,17839,361,68,97
28740,17839,23845,372,68,85
28740,23845,17839,366,68,96
28741,17839,23845,361,68,86
28741,23845,17839,378,67,102
28742,17839,23845,366,68,83
28742,23845,17839,406,67,86
28743,17839,23845,378,68,83
28743,23845,17839,356,68,96
28744,17839,23845,406,68,83
28744,23845,17839,406,67,86
28745,17839,23845,356,68,85
28745,23845,17839,354,69,99
28746,17839,23845,406,68,85
28746,23845,17839,372,68,94
28747,17839,23845,354,68,86
28747,23845,17839,401,68,87
28748,17839,23845,372,68,86
28748,23845,17839,402,68,88
28749,17839,23845,401,68,88
28749,23845,17839,396,67,88
28750,17839,23845,402,68,89
28750,23845,17839,401,68,89
28751,17839,23845,396,68,89
28751,23845,17839,376,69,102
28752,17839,23845,401,68,92
28752,23845,17839,404,68,90
28753,17839,23845,376,69,92
28753,23845,17839,405,67,89
28754,17839,23845,404,69,92
28754,23845,17839,406,68,92
28755,17839,23845,405,69,92
28755,23845,17839,396,67,91
28757,17839,23845,396,67,88
28757,23845,17839,357,68,89
28756,17839,23845,406,69,93
28756,23845,17839,335,68,91
28758,17839,23845,335,69,88
28758,23845,17839,350,68,88
28759,17839,23845,357,69,87
28759,23845,17839,341,69,88
28760,17839,23845,350,69,88
28760,23845,17839,343,69,88
28761,17839,23845,341,70,89
28761,23845,17839,331,68,88
28762,17839,23845,343,69,90
28762,23845,17839,326,69,90
28763,17839,23845,331,69,90
28763,23845,17839,323,71,92
28764,17839,23845,326,69,91
28764,23845,17839,317,68,93
28765,17839,23845,323,70,94
28765,23845,17839,315,68,94
28766,17839,23845,317,69,96
28766,23845,17839,315,67,96
28767,17839,23845,315,69,98
28767,23845,17839,313,68,96
28768,17839,23845,315,69,92
28768,23845,17839,362,68,99
28769,17839,23845,313,69,93
28769,23845,17839,354,67,102
28770,17839,23845,362,69,93
28770,23845,17839,355,69,102
28771,17839,23845,354,70,99
28771,23845,17839,320,68,100
28772,17839,23845,355,69,97
28772,23845,17839,325,68,97
28773,17839,23845,320,70,94
28773,23845,17839,339,68,94
28774,17839,23845,325,69,93
28774,23845,17839,342,68,91
28776,17839,23845,342,69,88
28776,23845,17839,340,68,88
28775,17839,23845,339,69,90
28775,23845,17839,346,68,90
28777,17839,23845,346,70,88
28777,23845,17839,343,68,86
28778,17839,23845,340,69,85
28778,23845,17839,343,68,85
28779,17839,23845,343,69,85
28779,23845,17839,347,68,83
28780,17839,23845,343,68,82
28780,23845,17839,342,68,83
28781,17839,23845,347,69,85
28781,23845,17839,340,68,83
28782,17839,23845,342,69,83
28782,23845,17839,342,69,85
28783,17839,23845,340,68,82
28783,23845,17839,340,69,87
28784,17839,23845,342,69,85
28784,23845,17839,338,69,86
28785,17839,23845,340,69,86
28785,23845,17839,330,69,87
28786,17839,23845,338,69,86
28786,23845,17839,329,68,88
28787,17839,23845,330,69,88
28787,23845,17839,330,68,88
28788,17839,23845,329,69,87
28788,23845,17839,330,69,89
28789,17839,23845,330,69,88
28789,23845,17839,329,68,89
28790,17839,23845,330,69,88
28790,23845,17839,329,68,89
28791,17839,23845,329,69,88
28791,23845,17839,328,68,89
28792,17839,23845,329,69,88
28792,23845,17839,327,68,89
28793,17839,23845,328,69,88
28793,23845,17839,326,68,89
28794,17839,23845,327,69,88
28794,23845,17839,329,69,89
28795,17839,23845,326,68,86
28795,23845,17839,331,68,88
28796,17839,23845,329,69,86
28796,23845,17839,331,69,87
28797,17839,23845,331,69,85
28797,23845,17839,331,68,86
28798,17839,23845,331,69,86
28798,23845,17839,333,68,85
28799,17839,23845,331,69,85
28799,23845,17839,332,68,85
28800,17839,23845,333,69,86
28800,23845,17839,329,67,85
28801,17839,23845,332,69,87
28801,23845,17839,332,68,87
28802,17839,23845,329,69,87
28802,23845,17839,328,68,88
28803,17839,23845,332,69,88
28803,23845,17839,330,68,87
28804,17839,23845,328,69,89
28804,23845,17839,322,68,90
28805,17839,23845,330,69,89
28805,23845,17839,324,69,89
28806,17839,23845,322,69,89
28806,23845,17839,323,68,89
28807,17839,23845,324,69,89
28807,23845,17839,324,68,89
28808,17839,23845,323,69,88
28808,23845,17839,325,68,88
28809,17839,23845,324,69,88
28809,23845,17839,325,69,86
28810,17839,23845,325,70,87
28810,23845,17839,328,69,87
28811,17839,23845,325,70,85
28811,23845,17839,332,68,83
28812,17839,23845,328,69,83
28812,23845,17839,337,68,83
28813,17839,23845,332,69,81
28813,23845,17839,332,67,81
28814,17839,23845,337,68,80
28814,23845,17839,332,68,82
28815,17839,23845,332,69,82
28815,23845,17839,335,68,82
28816,17839,23845,332,68,79
28816,23845,17839,332,67,80
28817,17839,23845,335,68,79
28817,23845,17839,331,68,82
28818,17839,23845,332,68,80
28818,23845,17839,331,67,80
28819,17839,23845,331,68,77
28819,23845,17839,333,69,82
28820,17839,23845,331,68,77
28820,23845,17839,330,68,80
28821,17839,23845,333,69,77
28821,23845,17839,331,68,82
28822,17839,23845,330,70,80
28822,23845,17839,328,68,82
28823,17839,23845,331,69,80
28823,23845,17839,328,68,81
28824,17839,23845,328,69,79
28824,23845,17839,332,68,82
28825,17839,23845,328,69,81
28825,23845,17839,329,68,82
28826,17839,23845,332,70,83
28826,23845,17839,331,69,83
28827,17839,23845,329,69,83
28827,23845,17839,334,68,83
28828,17839,23845,331,69,83
28828,23845,17839,335,68,83
28829,17839,23845,334,69,83
28829,23845,17839,337,68,83
28830,17839,23845,335,70,85
28830,23845,17839,340,68,83
28831,17839,23845,337,69,82
28831,23845,17839,340,68,83
28832,17839,23845,340,69,81
28832,23845,17839,340,69,82
28833,17839,23845,340,70,82
28833,23845,17839,344,68,81
28834,17839,23845,340,69,79
28834,23845,17839,326,69,91
28835,17839,23845,344,69,80
28835,23845,17839,347,69,81
28836,17839,23845,326,70,79
28836,23845,17839,308,69,93
28837,17839,23845,347,69,79
28837,23845,17839,309,68,89
28838,17839,23845,308,69,80
28838,23845,17839,326,69,88
28839,17839,23845,309,69,79
28839,23845,17839,336,68,79
28840,17839,23845,326,69,80
28840,23845,17839,311,69,93
28841,17839,23845,336,70,80
28841,23845,17839,329,68,88
28842,17839,23845,311,68,97
28842,23845,17839,299,68,77
28843,17839,23845,329,68,92
28843,23845,17839,275,68,90
28844,17839,23845,299,69,83
28844,23845,17839,289,67,87
28845,17839,23845,275,69,88
28845,23845,17839,287,68,85
28846,17839,23845,289,69,90
28846,23845,17839,281,68,91
28847,17839,23845,287,69,83
28847,23845,17839,299,69,89
28848,17839,23845,281,69,87
28848,23845,17839,306,68,79
28849,17839,23845,299,69,89
28849,23845,17839,287,69,91
28850,17839,23845,306,69,82
28850,23845,17839,327,68,76
28851,17839,23845,287,69,86
28851,23845,17839,318,68,79
28852,17839,23845,327,69,80
28852,23845,17839,314,68,87
28853,17839,23845,318,69,81
28853,23845,17839,303,68,83
28854,17839,23845,314,69,85
28854,23845,17839,301,68,82
28855,17839,23845,303,69,87
28855,23845,17839,306,67,76
28856,17839,23845,301,68,80
28856,23845,17839,319,67,76
28857,17839,23845,306,68,80
28857,23845,17839,310,67,77
28858,17839,23845,319,68,77
28858,23845,17839,325,67,76
28859,17839,23845,310,68,77
28859,23845,17839,320,67,76
28860,17839,23845,325,69,77
28860,23845,17839,316,67,76
28861,17839,23845,320,67,75
28861,23845,17839,309,67,79
28862,17839,23845,316,67,75
28862,23845,17839,312,67,77
28863,17839,23845,309,67,75
28863,23845,17839,312,67,77
28864,17839,23845,312,68,76
28864,23845,17839,311,67,76
28865,17839,23845,312,67,75
28865,23845,17839,305,68,77
28866,17839,23845,311,68,76
28866,23845,17839,313,67,76
28867,17839,23845,305,67,74
28867,23845,17839,313,67,75
28869,17839,23845,313,67,75
28869,23845,17839,311,67,75
28868,17839,23845,313,67,74
28868,23845,17839,308,67,75
28870,17839,23845,308,67,73
28870,23845,17839,312,67,75
28871,17839,23845,311,67,73
28871,23845,17839,309,65,75
28872,17839,23845,312,67,74
28872,23845,17839,310,67,75
28873,17839,23845,309,67,73
28873,23845,17839,315,65,74
28874,17839,23845,310,67,73
28874,23845,17839,310,67,75
28875,17839,23845,315,67,74
28875,23845,17839,311,65,73
28876,17839,23845,310,68,74
28876,23845,17839,319,67,74
28877,17839,23845,311,67,73
28877,23845,17839,312,67,75
28878,17839,23845,319,68,74
28878,23845,17839,312,65,74
28879,17839,23845,312,65,74
28879,23845,17839,307,67,73
28881,17839,23845,307,65,73
28881,23845,17839,311,65,74
28880,17839,23845,312,67,71
28880,23845,17839,311,65,75
28882,17839,23845,311,67,73
28882,23845,17839,317,65,73
28883,17839,23845,311,67,73
28883,23845,17839,312,68,75
28884,17839,23845,317,67,74
28884,23845,17839,314,67,75
28885,17839,23845,312,67,73
28885,23845,17839,319,67,74
28886,17839,23845,314,67,73
28886,23845,17839,314,65,73
28888,17839,23845,314,67,73
28888,23845,17839,316,68,75
28887,17839,23845,319,67,73
28887,23845,17839,310,67,75
28889,17839,23845,310,67,73
28889,23845,17839,313,68,75
28890,17839,23845,316,67,74
28890,23845,17839,310,67,74
28891,17839,23845,313,67,75
28891,23845,17839,309,65,74
28892,17839,23845,310,68,73
28892,23845,17839,308,65,74
28893,17839,23845,309,67,73
28893,23845,17839,306,67,74
28894,17839,23845,308,67,74
28894,23845,17839,306,67,73
28895,17839,23845,306,68,73
28895,23845,17839,310,65,75
28896,17839,23845,306,67,73
28896,23845,17839,303,68,74
28897,17839,23845,310,67,74
28897,23845,17839,304,67,74
28898,17839,23845,303,68,74
28898,23845,17839,303,68,75
28899,17839,23845,304,67,73
28899,23845,17839,302,67,74
28900,17839,23845,303,67,73
28900,23845,17839,299,67,73
28901,17839,23845,302,67,74
28901,23845,17839,294,67,75
28902,17839,23845,299,67,75
28902,23845,17839,297,67,74
28903,17839,23845,294,67,73
28903,23845,17839,304,67,73
28904,17839,23845,297,67,73
28904,23845,17839,299,67,75
28905,17839,23845,304,67,73
28905,23845,17839,298,67,74
28906,17839,23845,299,68,73
28906,23845,17839,298,67,73
28907,17839,23845,298,65,73
28907,23845,17839,298,67,75
28908,17839,23845,298,68,73
28908,23845,17839,299,65,74
28909,17839,23845,298,65,73
28909,23845,17839,299,67,74
28910,17839,23845,299,67,73
28910,23845,17839,297,65,73
28911,17839,23845,299,65,73
28911,23845,17839,295,65,74
28912,17839,23845,297,65,73
28912,23845,17839,299,65,73
28913,17839,23845,295,67,73
28913,23845,17839,299,65,73
28914,17839,23845,299,67,74
28914,23845,17839,299,65,74
28915,17839,23845,299,68,73
28915,23845,17839,301,65,73
28916,17839,23845,299,65,71
28916,23845,17839,303,65,73
28917,17839,23845,301,65,73
28917,23845,17839,300,65,75
28919,17839,23845,300,65,73
28919,23845,17839,306,65,73
28918,17839,23845,303,65,73
28918,23845,17839,301,65,73
28920,17839,23845,301,65,73
28920,23845,17839,297,67,75
28921,17839,23845,306,65,74
28921,23845,17839,298,65,74
28922,17839,23845,297,65,73
28922,23845,17839,306,65,73
28923,17839,23845,298,67,74
28923,23845,17839,306,67,75
28924,17839,23845,306,65,71
28924,23845,17839,302,65,73
28925,17839,23845,306,65,71
28925,23845,17839,305,67,73
28926,17839,23845,302,67,74
28926,23845,17839,303,67,75
28927,17839,23845,305,67,71
28927,23845,17839,302,65,73
28928,17839,23845,303,65,71
28928,23845,17839,302,67,74
28929,17839,23845,302,68,74
28929,23845,17839,302,65,74
28930,17839,23845,302,68,73
28930,23845,17839,305,65,73
28931,17839,23845,302,67,73
28931,23845,17839,305,65,73
28932,17839,23845,305,67,73
28932,23845,17839,302,65,74
28933,17839,23845,305,67,73
28933,23845,17839,302,65,73
28934,17839,23845,302,65,71
28934,23845,17839,301,67,73
28935,17839,23845,302,67,73
28935,23845,17839,302,67,75
28936,17839,23845,301,65,74
28936,23845,17839,300,65,73
28937,17839,23845,302,67,73
28937,23845,17839,302,67,73
28938,17839,23845,300,67,73
28938,23845,17839,301,65,73
28939,17839,23845,302,67,75
28939,23845,17839,299,67,73
28940,17839,23845,301,67,73
28940,23845,17839,301,65,73
28941,17839,23845,299,65,71
28941,23845,17839,298,65,73
28942,17839,23845,301,67,71
28942,23845,17839,300,65,73
28943,17839,23845,298,67,73
28943,23845,17839,302,67,73
28944,17839,23845,300,65,73
28944,23845,17839,298,65,74
28945,17839,23845,302,67,74
28945,23845,17839,294,65,73
28946,17839,23845,298,67,73
28946,23845,17839,302,67,73
28947,17839,23845,294,68,73
28947,23845,17839,303,65,73
28948,17839,23845,302,67,73
28948,23845,17839,293,67,73
28949,17839,23845,303,67,73
28949,23845,17839,301,67,73
28950,17839,23845,293,67,71
28950,23845,17839,302,65,71
28951,17839,23845,301,65,73
28951,23845,17839,294,65,74
28952,17839,23845,302,67,73
28952,23845,17839,302,65,73
28953,17839,23845,294,65,71
28953,23845,17839,300,65,71
28954,17839,23845,302,65,73
28954,23845,17839,298,65,74
28955,17839,23845,300,67,73
28955,23845,17839,304,64,71
28957,17839,23845,304,65,73
28957,23845,17839,298,65,74
28956,17839,23845,298,65,71
28956,23845,17839,299,65,73
28958,17839,23845,299,67,73
28958,23845,17839,303,64,71
28959,17839,23845,298,67,73
28959,23845,17839,303,65,73
28960,17839,23845,303,64,73
28960,23845,17839,299,67,75
28961,17839,23845,303,67,73
28961,23845,17839,307,65,73
28962,17839,23845,299,65,71
28962,23845,17839,303,65,74
28963,17839,23845,307,65,74
28963,23845,17839,307,65,73
28964,17839,23845,303,65,71
28964,23845,17839,308,65,74
28965,17839,23845,307,65,73
28965,23845,17839,305,64,71
28966,17839,23845,308,64,73
28966,23845,17839,303,65,73
28967,17839,23845,305,65,73
28967,23845,17839,302,64,73
28968,17839,23845,303,65,73
28968,23845,17839,307,64,73
28969,17839,23845,302,65,74
28969,23845,17839,303,65,73
28971,17839,23845,303,65,73
28971,23845,17839,304,65,73
28970,17839,23845,307,65,73
28970,23845,17839,302,64,73
28972,17839,23845,302,65,74
28972,23845,17839,304,65,73
28973,17839,23845,304,67,73
28973,23845,17839,307,65,74
28974,17839,23845,304,65,71
28974,23845,17839,305,64,73
28975,17839,23845,307,65,73
28975,23845,17839,306,64,71
28976,17839,23845,305,65,74
28976,23845,17839,300,64,74
28977,17839,23845,306,65,71
28977,23845,17839,302,65,73
28978,17839,23845,300,65,74
28978,23845,17839,301,65,73
28979,17839,23845,302,67,73
28979,23845,17839,301,65,74
28980,17839,23845,301,64,71
28980,23845,17839,300,67,73
28981,17839,23845,301,65,73
28981,23845,17839,299,65,73
28982,17839,23845,300,65,74
28982,23845,17839,303,65,73
28983,17839,23845,299,65,73
28983,23845,17839,302,65,71
28984,17839,23845,303,67,74
28984,23845,17839,301,65,75
28985,17839,23845,302,67,74
28985,23845,17839,300,65,73
28986,17839,23845,301,67,73
28986,23845,17839,297,68,73
28987,17839,23845,300,67,73
28987,23845,17839,299,67,73
28988,17839,23845,297,68,71
28988,23845,17839,303,67,73
28989,17839,23845,299,68,73
28989,23845,17839,299,67,73
28990,17839,23845,303,67,74
28990,23845,17839,294,65,73
28991,17839,23845,299,68,73
28991,23845,17839,304,68,73
28992,17839,23845,294,65,71
28992,23845,17839,297,67,73
28993,17839,23845,304,65,73
28993,23845,17839,292,67,73
28994,17839,23845,297,68,74
28994,23845,17839,306,67,71
28995,17839,23845,292,65,73
28995,23845,17839,300,67,74
28996,17839,23845,306,67,71
28996,23845,17839,302,65,73
28997,17839,23845,300,65,71
28997,23845,17839,301,65,74
28998,17839,23845,302,65,73
28998,23845,17839,301,65,74
28999,17839,23845,301,65,71
28999,23845,17839,304,65,74
29000,17839,23845,301,67,74
29000,23845,17839,305,65,76
29001,17839,23845,304,65,74
29001,23845,17839,306,65,74
29002,17839,23845,305,65,73
29002,23845,17839,304,65,76
29003,17839,23845,306,65,73
29003,23845,17839,301,67,77
29004,17839,23845,304,64,75
29004,23845,17839,309,64,75
29005,17839,23845,301,67,74
29005,23845,17839,305,65,76
29006,17839,23845,309,67,76
29006,23845,17839,308,67,77
29007,17839,23845,305,64,74
29007,23845,17839,312,65,77
29008,17839,23845,308,65,74
29008,23845,17839,309,65,77
29009,17839,23845,312,67,76
29009,23845,17839,310,67,77
29010,17839,23845,309,65,75
29010,23845,17839,309,64,77
29011,17839,23845,310,64,74
29011,23845,17839,306,65,76
29012,17839,23845,309,64,74
29012,23845,17839,316,65,75
29014,17839,23845,316,64,74
29014,23845,17839,309,65,75
29013,17839,23845,306,65,74
29013,23845,17839,312,63,74
29015,17839,23845,312,64,73
29015,23845,17839,308,64,76
29016,17839,23845,309,64,73
29016,23845,17839,310,64,74
29017,17839,23845,308,64,73
29017,23845,17839,313,64,74
29018,17839,23845,310,63,73
29018,23845,17839,305,64,75
29019,17839,23845,313,64,73
29019,23845,17839,306,63,73
29020,17839,23845,305,64,74
29020,23845,17839,308,65,73
29021,17839,23845,306,65,73
29021,23845,17839,308,64,74
29022,17839,23845,308,64,73
29022,23845,17839,306,64,73
29023,17839,23845,308,65,73
29023,23845,17839,308,65,75
29025,17839,23845,308,65,73
29025,23845,17839,311,65,73
29024,17839,23845,306,64,73
29024,23845,17839,307,64,73
29026,17839,23845,307,64,71
29026,23845,17839,302,65,74
29027,17839,23845,311,64,73
29027,23845,17839,304,65,73
29028,17839,23845,302,67,74
29028,23845,17839,310,67,75
29029,17839,23845,304,65,71
29029,23845,17839,305,67,74
29030,17839,23845,310,68,74
29030,23845,17839,305,67,74
29031,17839,23845,305,65,74
29031,23845,17839,300,67,75
29032,17839,23845,305,65,71
29032,23845,17839,303,67,73
29033,17839,23845,300,65,73
29033,23845,17839,298,68,75
29034,17839,23845,303,65,74
29034,23845,17839,298,65,73
29035,17839,23845,298,65,71
29035,23845,17839,300,65,71
29036,17839,23845,298,67,73
29036,23845,17839,298,65,74
29037,17839,23845,300,65,75
29037,23845,17839,299,65,73
29038,17839,23845,298,67,73
29038,23845,17839,302,67,73
29039,17839,23845,299,65,73
29039,23845,17839,300,67,74
29040,17839,23845,302,67,71
29040,23845,17839,300,67,73
29041,17839,23845,300,68,73
29041,23845,17839,299,67,75
29042,17839,23845,300,68,74
29042,23845,17839,297,67,73
29043,17839,23845,299,68,73
29043,23845,17839,296,68,73
29044,17839,23845,297,68,73
29044,23845,17839,295,68,74
29045,17839,23845,296,68,74
29045,23845,17839,298,68,73
29046,17839,23845,295,68,73
29046,23845,17839,300,68,74
29047,17839,23845,298,68,74
29047,23845,17839,301,68,74
29048,17839,23845,300,68,73
29048,23845,17839,304,68,74
