rolling,AnchorId,TagID,TOA,POA_SYNC,POA_REPLY
29376,31699,17839,33294,121,214
29376,31699,2812,37934,98,99
29376,2259,17839,33320,178,15
29376,2259,2812,37912,151,143
29376,23339,17839,33295,252,109
29376,23339,2812,37897,11,10
29376,2812,17839,33263,30,122
29377,31699,17839,39463,78,205
29377,31699,2812,44078,94,103
29377,2259,17839,39482,114,244
29377,2259,2812,44052,143,149
29377,23339,17839,39462,215,69
29377,23339,2812,44034,11,15
29377,2812,17839,39435,221,87
29378,31699,17839,45634,81,232
29378,31699,2812,50220,98,105
29378,2259,17839,45649,113,229
29378,2259,2812,50189,143,142
29378,23339,17839,45634,228,93
29378,23339,2812,50181,5,16
29378,2812,17839,45593,248,127
29379,31699,17839,51754,119,234
29379,31699,2812,56361,104,97
29379,23339,17839,51786,2,133
29379,23339,2812,56325,10,15
29379,2259,17839,51806,143,28
29379,2259,2812,56334,144,141
29379,2812,17839,51754,4,140
29380,31699,17839,57908,139,246
29380,31699,2812,62510,97,105
29380,2259,17839,57968,159,28
29380,2259,2812,62477,144,154
29380,23339,17839,57951,254,110
29380,23339,2812,62470,14,17
29380,2812,17839,57908,24,141
29381,31699,17839,64103,133,224
29381,31699,2812,3118,93,93
29381,2259,17839,64137,145,239
29381,2259,2812,3089,149,143
29381,23339,17839,64109,1,93
29381,23339,2812,3082,10,10
29381,2812,17839,64091,25,114
29382,31699,17839,4713,57,173
29382,31699,2812,9261,97,97
29382,2259,17839,4758,101,210
29382,2259,2812,9229,152,154
29382,23339,17839,4743,202,59
29382,23339,2812,9217,10,19
29382,2812,17839,4721,221,50
29383,31699,17839,10893,0,98
29383,31699,2812,15406,106,97
29383,2259,17839,10933,31,117
29383,2259,2812,15372,159,162
29383,23339,17839,10920,96,188
29383,23339,2812,15365,14,17
29383,2812,17839,10874,139,231
29384,31699,17839,17045,190,253
29384,31699,2812,21548,102,103
29384,2259,17839,17093,202,34
29384,2259,2812,21520,158,162
29384,23339,17839,17078,46,113
29384,23339,2812,21505,8,12
29384,2812,17839,17049,78,154
29385,31699,17839,23210,112,203
29385,31699,2812,27693,99,101
29385,23339,17839,23250,221,53
29385,23339,2812,27650,15,14
29385,2259,17839,23270,138,221
29385,2259,2812,27665,160,159
29385,2812,17839,23223,5,92
29386,31699,17839,29383,52,181
29386,31699,2812,33836,97,101
29386,2259,17839,29444,82,214
29386,2259,2812,33805,158,157
29386,23339,17839,29434,167,60
29386,23339,2812,33802,19,16
29386,2812,17839,29408,212,80
29387,31699,17839,35538,66,190
29387,31699,2812,39984,96,91
29387,2259,17839,35597,85,200
29387,2259,2812,39952,157,146
29387,23339,17839,35601,206,45
29387,23339,2812,39938,23,3
29387,2812,17839,35578,211,65
29389,2259,17839,47934,25,117
29389,2259,2812,52244,142,142
29389,31699,17839,47847,12,108
29389,31699,2812,52270,102,107
29389,23339,17839,47943,137,199
29389,23339,2812,52230,11,10
29389,2812,17839,47934,170,6
29388,31699,17839,41731,45,154
29388,31699,2812,46127,98,97
29388,2259,17839,41767,54,160
29388,2259,2812,46100,131,156
29388,23339,17839,41774,138,246
29388,23339,2812,46082,6,6
29388,2812,17839,41761,197,13
29390,31699,17839,54045,209,57
29390,31699,2812,58417,96,98
29390,23339,17839,54130,58,164
29390,23339,2812,58374,10,3
29390,2259,17839,54096,243,80
29390,2259,2812,58384,145,135
29390,2812,17839,54111,143,228
29391,31699,17839,60204,131,215
29391,31699,2812,64561,96,95
29391,2259,17839,60265,155,245
29391,2259,2812,64532,143,136
29391,23339,17839,60299,16,100
29391,23339,2812,64514,11,11
29391,2812,17839,60265,65,158
29392,31699,17839,860,67,167
29392,31699,2812,5169,95,101
29392,23339,17839,941,168,1
29392,23339,2812,5123,5,13
29392,2259,17839,894,92,183
29392,2259,2812,5141,133,136
29392,2812,17839,890,2,97
29393,31699,17839,7020,27,135
29393,31699,2812,11312,94,95
29393,2259,17839,7073,44,145
29393,2259,2812,11284,137,141
29393,23339,17839,6967,217,61
29393,23339,2812,11269,8,9
29393,2812,17839,7053,220,59
29394,31699,17839,13142,242,72
29394,31699,2812,17452,104,104
29394,23339,17839,13288,85,185
29394,23339,2812,17418,6,5
29394,2259,17839,13221,8,109
29394,2259,2812,17428,138,145
29394,2812,17839,13216,185,31
29395,31699,17839,19306,209,74
29395,31699,2812,23600,98,96
29395,2259,17839,19399,234,87
29395,2259,2812,23572,150,146
29395,23339,17839,19318,150,18
29395,23339,2812,23554,5,15
29395,2812,17839,19374,165,20
29396,31699,17839,25475,179,53
29396,31699,2812,29745,98,98
29396,2259,17839,25563,242,106
29396,2259,2812,29709,143,143
29396,23339,17839,25462,145,8
29396,23339,2812,29702,6,13
29396,2812,17839,25544,162,29
29397,31699,17839,31644,197,48
29397,31699,2812,35888,98,97
29397,2259,17839,31734,224,86
29397,2259,2812,35855,153,149
29397,23339,17839,31604,151,5
29397,23339,2812,35843,11,21
29397,2812,17839,31699,162,40
29398,31699,17839,37805,193,50
29398,31699,2812,42029,92,93
29398,2259,17839,37837,195,38
29398,2259,2812,42002,151,151
29398,23339,17839,37788,143,250
29398,23339,2812,41986,9,12
29399,31699,17839,43467,128,158
29399,31699,2812,42025,102,100
29399,2259,17839,43566,151,195
29399,2259,2812,41997,158,160
29399,23339,17839,43434,89,125
29399,23339,2812,41985,15,20
29399,2812,17839,43523,84,115
29401,31699,17839,52712,241,90
29401,31699,2812,57393,103,98
29401,2259,17839,52657,223,82
29401,2259,2812,57358,154,167
29401,23339,17839,52703,206,62
29401,23339,2812,57350,17,22
29401,2812,17839,52788,182,50
29400,31699,17839,46548,16,121
29400,31699,2812,51245,96,106
29400,2259,17839,46523,16,131
29400,2259,2812,51215,157,159
29400,23339,17839,46531,245,91
29400,23339,2812,51205,18,10
29400,2812,17839,46618,1,47
29402,31699,17839,58893,182,23
29402,31699,2812,63533,99,89
29402,2259,17839,58820,222,72
29402,2259,2812,63505,160,160
29402,23339,17839,58876,161,19
29402,23339,2812,63494,19,19
29402,2812,17839,58943,155,3
29403,31699,17839,65067,142,17
29403,31699,2812,4138,98,94
29403,23339,17839,65041,90,242
29403,23339,2812,4099,21,24
29403,2259,17839,65008,150,3
29403,2259,2812,4110,152,133
29403,2812,17839,65119,125,254
29404,31699,17839,5682,150,14
29404,31699,2812,10289,94,102
29404,2259,17839,5610,146,39
29404,2259,2812,10257,151,151
29404,23339,17839,5671,126,238
29404,23339,2812,10245,13,19
29404,2812,17839,5732,121,231
29405,31699,17839,11881,131,248
29405,31699,2812,16430,95,93
29405,23339,17839,11838,123,254
29405,23339,2812,16395,11,4
29405,2259,17839,11773,168,27
29405,2259,2812,16401,136,152
29405,2812,17839,11906,122,228
29406,31699,17839,18027,104,224
29406,31699,2812,22572,104,103
29406,23339,17839,18010,86,246
29406,23339,2812,22534,10,15
29406,2259,17839,18002,131,233
29406,2259,2812,22544,142,149
29406,2812,17839,18072,66,171
29407,31699,17839,24223,78,162
29407,31699,2812,28713,98,102
29407,23339,17839,24172,60,152
29407,23339,2812,28682,0,16
29407,2259,17839,24137,113,198
29407,2259,2812,28692,152,152
29407,2812,17839,24249,43,123
29408,31699,17839,30385,221,42
29408,31699,2812,34857,99,105
29408,23339,17839,30343,226,27
29408,23339,2812,34818,21,17
29408,2259,17839,30306,231,38
29408,2259,2812,34836,146,154
29408,2812,17839,30410,214,27
29409,31699,17839,36531,135,224
29409,31699,2812,41005,104,104
29409,2259,17839,36464,135,220
29409,2259,2812,40977,146,146
29409,23339,17839,36515,100,182
29409,23339,2812,40965,12,10
29409,2812,17839,36568,131,175
29410,31699,17839,42691,39,66
29410,31699,2812,47146,103,103
29410,2259,17839,42639,48,108
29410,2259,2812,47124,142,150
29410,23339,17839,42681,6,66
29410,23339,2812,47110,18,17
29410,2812,17839,42744,247,46
29411,31699,17839,48867,130,194
29411,31699,2812,53298,101,106
29411,23339,17839,48869,119,192
29411,23339,2812,53253,11,13
29411,2259,17839,48804,144,221
29411,2259,2812,53269,145,142
29411,2812,17839,48911,118,193
29412,31699,17839,55027,48,151
29412,31699,2812,59434,105,98
29412,2259,17839,54979,69,161
29412,2259,2812,59413,149,142
29412,23339,17839,55011,43,149
29412,23339,2812,59393,17,6
29412,2812,17839,55095,10,113
29413,31699,17839,61207,20,122
29413,31699,2812,41,103,102
29413,2259,17839,61147,41,134
29413,2259,2812,13,144,153
29413,23339,17839,61183,26,142
29413,23339,2812,5,21,19
29413,2812,17839,61259,237,92
29414,31699,17839,1847,246,95
29414,31699,2812,6192,96,96
29414,2259,17839,1794,8,103
29414,2259,2812,6158,150,155
29414,23339,17839,1808,240,110
29414,23339,2812,6149,10,22
29414,2812,17839,1872,198,81
29415,31699,17839,8020,186,45
29415,31699,2812,12336,102,104
29415,2259,17839,7952,226,74
29415,2259,2812,12305,157,155
29415,23339,17839,7976,195,36
29415,23339,2812,12294,12,11
29415,2812,17839,8048,161,250
29416,31699,17839,14184,140,161
29416,31699,2812,18472,106,100
29416,2259,17839,14134,157,198
29416,2259,2812,18445,159,151
29416,23339,17839,14132,151,184
29416,23339,2812,18437,18,13
29416,2812,17839,14197,118,146
29417,31699,17839,20330,230,46
29417,31699,2812,24622,100,100
29417,2259,17839,20313,20,59
29417,2259,2812,24592,156,154
29417,23339,17839,20319,228,33
29417,23339,2812,24581,5,11
29417,2812,17839,20387,179,249
29418,31699,17839,26519,117,194
29418,31699,2812,30764,93,104
29418,2259,17839,26484,133,239
29418,2259,2812,30737,160,152
29418,23339,17839,26466,146,207
29418,23339,2812,30726,8,22
29418,2812,17839,26561,83,172
29419,31699,17839,32672,12,87
29419,31699,2812,36909,108,101
29419,2259,17839,32659,48,120
29419,2259,2812,36878,144,142
29419,23339,17839,32629,58,115
29419,23339,2812,36865,13,13
29419,2812,17839,32714,18,87
29420,31699,17839,38841,126,171
29420,31699,2812,43050,107,109
29420,2259,17839,38818,168,181
29420,2259,2812,43025,151,144
29420,23339,17839,38813,179,188
29420,23339,2812,43010,18,13
29420,2812,17839,38904,86,128
29421,31699,17839,45016,39,119
29421,31699,2812,49714,96,97
29421,2259,17839,44988,36,157
29421,2259,2812,49681,131,139
29421,23339,17839,44962,51,160
29421,23339,2812,49671,10,14
29421,2812,17839,45060,10,124
29422,31699,17839,51188,6,94
29422,31699,2812,55855,99,100
29422,2259,17839,51157,30,105
29422,2259,2812,55821,148,146
29422,23339,17839,51119,43,127
29422,23339,2812,55814,11,17
29422,2812,17839,51220,254,49
29423,31699,17839,57344,192,15
29423,31699,2812,61998,90,103
29423,2259,17839,57331,216,57
29423,2259,2812,61969,141,144
29423,23339,17839,57291,229,61
29423,23339,2812,61954,13,15
29423,2812,17839,57409,154,252
29424,31699,17839,63492,122,204
29424,31699,2812,2601,102,101
29424,23339,17839,63441,144,15
29424,23339,2812,2565,8,11
29424,2259,17839,63505,116,221
29424,2259,2812,2580,150,151
29424,2812,17839,63546,90,174
29425,31699,17839,4130,38,106
29425,31699,2812,8754,95,95
29425,2259,17839,4129,53,134
29425,2259,2812,8720,150,151
29425,23339,17839,4076,49,132
29425,23339,2812,8714,5,14
29425,2812,17839,4188,255,63
29426,31699,17839,10292,193,251
29426,31699,2812,14888,98,101
29426,2259,17839,10282,199,12
29426,2259,2812,14869,145,142
29426,23339,17839,10258,235,46
29426,23339,2812,14850,18,17
29426,2812,17839,10353,134,193
29427,31699,17839,16472,26,63
29427,31699,2812,21033,98,101
29427,2259,17839,16446,61,115
29427,2259,2812,21015,146,144
29427,23339,17839,16418,36,87
29427,23339,2812,20998,11,6
29427,2812,17839,16507,11,52
29428,31699,17839,22627,103,148
29428,31699,2812,27184,104,99
29428,2259,17839,22627,124,163
29428,2259,2812,27149,145,145
29428,23339,17839,22581,160,216
29428,23339,2812,27139,20,21
29428,2812,17839,22698,64,108
29429,31699,17839,28806,199,12
29429,31699,2812,33324,106,105
29429,2259,17839,28791,227,17
29429,2259,2812,33298,142,142
29429,23339,17839,28768,207,12
29429,23339,2812,33286,9,10
29429,2812,17839,28847,169,232
29430,31699,17839,34967,78,149
29430,31699,2812,39472,99,96
29430,2259,17839,34962,124,205
29430,2259,2812,39441,148,151
29430,23339,17839,34926,110,176
29430,23339,2812,39434,17,9
29430,2812,17839,35016,63,134
29431,31699,17839,41131,231,44
29431,31699,2812,45610,107,98
29431,2259,17839,41140,245,53
29431,2259,2812,45586,146,138
29431,23339,17839,41079,28,105
29431,23339,2812,45577,252,16
29431,2812,17839,41200,187,8
29432,31699,17839,47299,96,180
29432,31699,2812,51753,97,100
29432,2259,17839,47309,133,184
29432,2259,2812,51725,147,146
29432,23339,17839,47259,121,211
29432,23339,2812,51721,18,5
29432,2812,17839,47357,74,138
29433,31699,17839,53486,245,74
29433,31699,2812,57899,101,106
29433,2259,17839,53470,52,95
29433,2259,2812,57873,148,141
29433,23339,17839,53420,52,119
29433,23339,2812,57866,3,9
29433,2812,17839,53540,242,33
29434,31699,17839,59654,127,187
29434,31699,2812,64048,98,99
29434,2259,17839,59656,157,193
29434,2259,2812,64017,151,151
29434,23339,17839,59596,195,242
29434,23339,2812,64005,7,9
29434,2812,17839,59702,100,138
29435,31699,17839,293,213,13
29435,31699,2812,4658,104,91
29435,23339,17839,237,243,33
29435,23339,2812,4614,253,10
29435,2259,17839,280,226,37
29435,2259,2812,4626,137,156
29435,2812,17839,336,160,242
29436,31699,17839,6455,33,88
29436,31699,2812,10799,100,104
29436,2259,17839,6452,63,110
29436,2259,2812,10773,161,163
29436,23339,17839,6404,89,115
29436,23339,2812,10762,16,11
29436,2812,17839,6469,245,137
29437,2259,17839,12628,154,190
29437,31699,17839,12622,126,141
29437,31699,2812,16942,92,102
29437,23339,17839,12582,148,182
29437,23339,2812,16899,15,14
29437,2812,17839,12680,96,126
29438,31699,17839,18797,122,176
29438,31699,2812,23082,106,101
29438,2259,17839,18799,148,217
29438,2259,2812,23061,156,155
29438,23339,17839,18728,147,206
29438,23339,2812,23050,12,15
29438,2812,17839,18862,83,144
29439,31699,17839,24960,5,82
29439,31699,2812,29225,105,102
29439,23339,17839,24901,98,164
29439,23339,2812,29188,13,16
29439,2259,17839,24954,51,123
29439,2259,2812,29205,161,147
29439,2812,17839,25022,226,54
29440,2259,17839,31129,186,214
29440,2259,2812,35349,155,149
29440,31699,17839,31123,160,171
29440,31699,2812,35373,101,105
29440,23339,17839,31083,169,198
29440,23339,2812,35335,8,19
29440,2812,17839,31196,113,132
29441,31699,17839,37303,233,41
29441,31699,2812,41513,105,102
29441,2259,17839,37307,25,82
29441,2259,2812,41488,151,145
29441,23339,17839,37239,65,123
29441,23339,2812,41480,11,15
29441,2812,17839,37389,212,29
29442,31699,17839,43470,129,176
29442,31699,2812,48171,99,87
29442,2259,17839,43462,162,229
29442,2259,2812,48150,148,157
29442,23339,17839,43435,182,232
29442,23339,2812,48131,17,12
29442,2812,17839,43524,122,171
29443,31699,17839,49642,204,176
29443,31699,2812,54317,104,99
29443,2259,17839,49641,241,224
29443,2259,2812,54287,150,153
29443,23339,17839,49579,15,242
29443,23339,2812,54276,18,19
29443,2812,17839,49704,208,178
29444,31699,17839,55806,190,233
29444,31699,2812,60458,104,106
29444,2259,17839,55828,248,237
29444,2259,2812,60431,164,156
29444,23339,17839,55762,246,237
29444,23339,2812,60421,11,10
29444,2812,17839,55868,204,222
29445,31699,17839,61981,234,4
29445,31699,2812,1066,106,107
29445,2259,17839,61995,2,22
29445,2259,2812,1044,159,166
29445,23339,17839,61924,29,61
29445,23339,2812,1030,15,16
29445,2812,17839,62038,243,247
29446,31699,17839,2613,29,58
29446,31699,2812,7211,98,107
29446,2259,17839,2633,60,81
29446,2259,2812,7186,161,165
29446,23339,17839,2560,92,108
29446,23339,2812,7173,14,18
29446,2812,17839,2681,16,48
29447,31699,17839,8785,85,111
29447,31699,2812,13354,94,105
29447,2259,17839,8811,93,133
29447,2259,2812,13329,157,153
29447,23339,17839,8749,150,182
29447,23339,2812,13317,11,8
29447,2812,17839,8853,65,140
29448,31699,17839,14958,170,245
29448,31699,2812,19498,95,99
29448,2259,17839,14974,198,12
29448,2259,2812,19469,157,156
29448,23339,17839,14910,251,62
29448,23339,2812,19465,16,14
29448,2812,17839,15032,175,239
29449,31699,17839,21124,57,115
29449,31699,2812,25642,97,103
29449,2259,17839,21149,65,130
29449,2259,2812,25616,150,156
29449,23339,17839,21080,118,182
29449,23339,2812,25605,14,13
29449,2812,17839,21200,78,138
29450,2259,17839,27295,190,254
29450,2259,2812,31756,149,149
29450,31699,17839,27291,163,225
29450,31699,2812,31793,102,92
29450,23339,17839,27254,248,35
29450,23339,2812,31745,18,17
29450,2812,17839,27377,142,212
29451,31699,17839,33457,34,78
29451,31699,2812,37933,100,104
29451,2259,17839,33499,33,117
29451,2259,2812,37901,147,145
29451,23339,17839,33421,98,142
29451,23339,2812,37894,12,18
29451,2812,17839,33474,134,96
29452,31699,17839,39628,111,155
29452,31699,2812,44073,103,102
29452,2259,17839,39642,115,181
29452,2259,2812,44051,144,139
29452,23339,17839,39609,170,165
29452,23339,2812,44041,18,14
29452,2812,17839,39698,131,124
29453,31699,17839,45795,175,200
29453,31699,2812,50217,98,102
29453,23339,17839,45783,235,246
29453,23339,2812,50186,17,10
29453,2259,17839,45801,202,234
29453,2259,2812,50196,144,148
29453,2812,17839,45868,196,199
29454,31699,17839,51963,215,228
29454,31699,2812,56369,100,100
29454,2259,17839,51987,2,245
29454,2259,2812,56340,147,147
29454,23339,17839,51931,12,17
29454,23339,2812,56327,15,254
29454,2812,17839,52036,247,241
29455,31699,17839,58129,218,235
29455,31699,2812,62510,101,92
29455,2259,17839,58135,246,3
29455,2259,2812,62480,145,145
29455,23339,17839,58142,222,238
29455,23339,2812,62474,10,6
29455,2812,17839,58216,204,216
29456,31699,17839,64302,236,25
29456,31699,2812,3118,102,101
29456,2259,17839,64338,13,83
29456,2259,2812,3085,157,152
29456,23339,17839,64312,26,68
29456,23339,2812,3083,10,11
29456,2812,17839,64391,250,45
29457,31699,17839,4931,84,147
29457,31699,2812,9266,100,100
29457,2259,17839,4965,138,188
29457,2259,2812,9228,155,153
29457,23339,17839,4958,112,170
29457,23339,2812,9218,11,7
29457,2812,17839,5009,132,176
29458,31699,17839,11116,178,224
29458,31699,2812,15404,96,99
29458,2259,17839,11139,247,18
29458,2259,2812,15372,148,146
29458,23339,17839,11099,233,44
29458,23339,2812,15370,7,7
29458,2812,17839,11181,212,8
29459,31699,17839,17277,13,59
29459,31699,2812,21546,101,101
29459,23339,17839,17296,53,81
29459,23339,2812,21515,19,18
29459,2259,17839,17324,60,101
29459,2259,2812,21515,145,150
29459,2812,17839,17344,63,99
29460,31699,17839,22951,86,105
29460,31699,2812,27698,98,100
29460,23339,17839,22945,149,162
29460,23339,2812,27654,15,9
29460,2259,17839,22966,148,175
29460,2259,2812,27668,150,153
29460,2812,17839,22992,143,178
29461,31699,17839,29117,119,152
29461,31699,2812,33838,99,100
29461,2259,17839,29149,191,181
29461,2259,2812,33809,148,141
29461,23339,17839,29136,178,198
29461,23339,2812,33794,16,12
29461,2812,17839,29161,183,193
29462,31699,17839,35303,152,156
29462,31699,2812,39978,99,100
29462,23339,17839,35309,190,218
29462,23339,2812,39942,2,12
29462,2259,17839,35308,195,196
29462,2259,2812,39956,145,145
29462,2812,17839,35332,210,219
29463,31699,17839,41458,164,179
29463,31699,2812,46126,99,106
29463,2259,17839,41482,201,238
29463,2259,2812,46092,148,149
29463,23339,17839,41472,236,234
29463,23339,2812,46090,16,16
29463,2812,17839,41507,203,216
29465,31699,17839,53823,185,212
29465,31699,2812,58408,103,103
29465,23339,17839,53832,6,18
29465,23339,2812,58370,12,18
29465,2259,17839,53827,235,242
29465,2259,2812,58388,144,143
29465,2812,17839,53851,239,245
29464,31699,17839,47665,171,163
29464,31699,2812,52266,105,103
29464,2259,17839,47645,233,237
29464,2259,2812,52240,146,147
29464,23339,17839,47649,228,241
29464,23339,2812,52225,13,13
29464,2812,17839,47679,240,231
29466,31699,17839,59999,206,224
29466,31699,2812,64553,104,102
29466,2259,17839,59982,3,22
29466,2259,2812,64530,149,143
29466,23339,17839,59988,20,51
29466,23339,2812,64514,14,15
29466,2812,17839,60032,17,30
29467,31699,17839,634,18,81
29467,31699,2812,5164,104,103
29467,2259,17839,613,84,129
29467,2259,2812,5132,149,149
29467,23339,17839,630,110,141
29467,23339,2812,5125,9,12
29467,2812,17839,655,107,114
29468,31699,17839,6802,122,173
29468,31699,2812,11308,97,102
29468,2259,17839,6800,158,198
29468,2259,2812,11276,154,147
29468,23339,17839,6812,157,218
29468,23339,2812,11274,10,17
29468,2812,17839,6807,192,231
29469,31699,17839,12973,186,202
29469,31699,2812,17456,98,94
29469,2259,17839,12974,214,230
29469,2259,2812,17425,148,152
29469,23339,17839,12983,252,19
29469,23339,2812,17410,19,16
29469,2812,17839,12986,16,22
29470,31699,17839,19132,222,232
29470,31699,2812,23600,99,101
29470,2259,17839,19133,0,0
29470,2259,2812,23565,153,145
29470,23339,17839,19146,7,16
29470,23339,2812,23563,14,19
29470,2812,17839,19164,33,28
29471,31699,17839,25327,230,10
29471,31699,2812,29736,100,98
29471,2259,17839,25299,37,41
29471,2259,2812,29710,142,143
29471,23339,17839,25314,48,85
29471,23339,2812,29705,12,8
29471,2812,17839,25334,54,92
29472,31699,17839,31480,40,70
29472,31699,2812,35889,98,99
29472,2259,17839,31469,61,108
29472,2259,2812,35857,149,149
29472,23339,17839,31493,83,119
29472,23339,2812,35848,19,11
29472,2812,17839,31494,130,148
29473,31699,17839,37668,65,75
29473,31699,2812,42025,96,105
29473,23339,17839,37657,127,144
29473,23339,2812,41991,11,4
29473,2259,17839,37645,113,157
29473,2259,2812,42000,147,147
29473,2812,17839,37669,159,159
29474,31699,17839,43827,113,132
29474,31699,2812,48173,104,97
29474,2259,17839,43801,162,183
29474,2259,2812,48141,157,148
29474,23339,17839,43832,169,195
29474,23339,2812,48132,10,9
29474,2812,17839,43839,207,223
29475,31699,17839,50005,186,232
29475,31699,2812,54317,103,97
29475,2259,17839,49969,237,39
29475,2259,2812,54288,145,143
29475,23339,17839,49977,244,45
29475,23339,2812,54278,4,11
29475,2812,17839,50036,241,44
29476,31699,17839,55654,207,241
29476,31699,2812,60461,101,108
29476,2259,17839,55637,1,38
29476,2259,2812,60432,153,146
29476,23339,17839,55658,20,57
29476,23339,2812,60426,12,6
29476,2812,17839,55665,55,90
29477,31699,17839,61829,42,90
29477,31699,2812,1064,105,101
29477,2259,17839,61799,101,152
29477,2259,2812,1036,150,152
29477,23339,17839,61813,99,163
29477,23339,2812,1030,12,12
29477,2812,17839,61850,144,190
29478,31699,17839,2479,130,148
29478,31699,2812,7213,105,105
29478,2259,17839,2451,177,205
29478,2259,2812,7184,146,150
29478,23339,17839,2464,205,225
29478,23339,2812,7177,5,4
29478,2812,17839,2466,236,14
29479,31699,17839,8635,176,204
29479,31699,2812,13356,106,107
29479,2259,17839,8622,246,7
29479,2259,2812,13325,139,143
29479,23339,17839,8624,243,28
29479,23339,2812,13314,5,6
29479,2812,17839,8635,38,73
29480,31699,17839,14832,193,188
29480,31699,2812,19504,100,98
29480,2259,17839,14796,21,28
29480,2259,2812,19469,140,145
29480,23339,17839,14787,44,47
29480,23339,2812,19458,4,13
29480,2812,17839,14830,42,48
29481,31699,17839,20985,188,181
29481,31699,2812,25644,106,98
29481,2259,17839,20958,12,1
29481,2259,2812,25612,141,148
29481,23339,17839,20980,19,17
29481,23339,2812,25602,13,13
29481,2812,17839,20974,71,81
29482,31699,17839,27172,175,183
29482,31699,2812,31787,106,105
29482,2259,17839,27136,7,25
29482,2259,2812,31760,138,144
29482,23339,17839,27143,19,49
29482,23339,2812,31750,14,7
29482,2812,17839,27146,58,64
29483,31699,17839,33330,190,193
29483,31699,2812,37936,105,98
29483,2259,17839,33312,11,10
29483,2259,2812,37905,140,140
29483,23339,17839,33321,34,51
29483,23339,2812,37894,17,18
29483,2812,17839,33321,90,79
29484,31699,17839,39506,208,0
29484,31699,2812,44082,97,98
29484,2259,17839,39478,53,76
29484,2259,2812,44052,146,138
29484,23339,17839,39487,60,108
29484,23339,2812,44037,15,18
29484,2812,17839,39508,99,151
29485,31699,17839,45669,244,9
29485,31699,2812,50225,97,95
29485,2259,17839,45643,59,90
29485,2259,2812,50192,144,148
29485,23339,17839,45679,66,101
29485,23339,2812,50186,13,16
29485,2812,17839,45681,98,146
29486,31699,17839,51842,41,35
29486,31699,2812,56364,98,100
29486,2259,17839,51815,113,124
29486,2259,2812,56340,143,145
29486,23339,17839,51834,135,152
29486,23339,2812,56331,1,11
29486,2812,17839,51829,183,189
29487,31699,17839,58030,23,7
29487,31699,2812,62512,100,106
29487,2259,17839,57987,121,101
29487,2259,2812,62476,141,142
29487,23339,17839,58004,132,130
29487,23339,2812,62473,10,7
29487,2812,17839,58024,164,160
29488,31699,17839,64185,22,37
29488,31699,2812,3112,100,99
29488,2259,17839,64167,115,121
29488,2259,2812,3093,143,151
29488,23339,17839,64180,131,157
29488,23339,2812,3083,14,15
29488,2812,17839,64173,178,199
29489,31699,17839,4839,6,9
29489,31699,2812,9257,97,101
29489,2259,17839,4792,110,120
29489,2259,2812,9236,151,143
29489,23339,17839,4808,181,143
29489,23339,2812,9222,11,17
29489,2812,17839,4833,188,166
29490,31699,17839,10996,33,31
29490,31699,2812,15405,103,99
29490,2259,17839,10976,118,114
29490,2259,2812,15380,143,143
29490,23339,17839,10995,147,159
29490,23339,2812,15366,8,15
29490,2812,17839,10995,188,191
29492,23339,17839,23346,70,90
29492,31699,17839,23348,200,215
29492,31699,2812,27688,110,108
29492,2259,17839,23324,17,48
29492,2259,2812,27663,148,142
29492,2812,17839,23335,121,132
29491,31699,17839,17187,17,194
29491,31699,2812,21548,106,102
29491,23339,17839,17162,154,63
29491,23339,2812,21506,14,13
29491,2259,17839,17147,101,25
29491,2259,2812,21524,141,157
29491,2812,17839,17185,184,100
29493,31699,17839,29530,233,12
29493,31699,2812,33840,102,108
29493,23339,17839,29511,111,176
29493,23339,2812,33794,15,12
29493,2259,17839,29503,79,102
29493,2259,2812,33812,154,141
29493,2812,17839,29502,182,237
29494,31699,17839,35690,59,91
29494,31699,2812,39981,102,104
29494,23339,17839,35689,184,235
29494,23339,2812,39938,11,22
29494,2259,17839,35680,137,182
29494,2259,2812,39952,144,145
29494,2812,17839,35707,226,5
29495,31699,17839,41351,136,149
29495,31699,2812,46125,101,103
29495,2259,17839,41333,236,238
29495,2259,2812,46092,140,152
29495,23339,17839,41338,41,46
29495,23339,2812,46084,13,14
29495,2812,17839,41337,76,101
29496,31699,17839,47529,145,162
29496,31699,2812,52265,101,108
29496,2259,17839,47521,0,253
29496,2259,2812,52236,148,147
29496,23339,17839,47513,34,51
29496,23339,2812,52236,16,14
29496,2812,17839,47530,77,114
29497,31699,17839,53689,175,177
29497,31699,2812,58409,103,100
29497,23339,17839,53691,76,87
29497,23339,2812,58377,24,16
29497,2259,17839,53668,33,46
29497,2259,2812,58388,138,150
29497,2812,17839,53706,111,112
29498,31699,17839,59885,199,192
29498,31699,2812,64557,97,104
29498,2259,17839,59865,42,34
29498,2259,2812,64532,135,143
29498,23339,17839,59875,83,90
29498,23339,2812,64518,14,13
29498,2812,17839,59889,136,134
29499,2259,17839,502,62,53
29499,2259,2812,5140,152,140
29499,31699,17839,514,201,200
29499,31699,2812,5163,95,105
29499,23339,17839,510,102,100
29499,23339,2812,5130,7,17
29499,2812,17839,498,174,190
29500,31699,17839,6698,194,136
29500,31699,2812,11304,106,104
29500,2259,17839,6678,43,241
29500,2259,2812,11285,140,146
29500,23339,17839,6676,78,36
29500,23339,2812,11266,16,13
29500,2812,17839,6695,154,93
29501,31699,17839,12873,102,95
29501,31699,2812,17453,108,100
