rolling,TagID,AnchorIdx,IQ,sync_time,reply_time
14159,54883,1,(-2399-3926j),496639268,1135615281
14138,54883,0,(-3608+6464j),1995671261,2634647229
14138,54883,1,(3023-1088j),2123466456,2762442486
14143,54883,0,(-2037+3817j),790242399,1429218375
14143,54883,1,(3273+2214j),918037853,1557013895
14136,54883,0,(5405+3756j),4195829727,539838406
14136,54883,1,(2812-2591j),28657622,667633666
14128,54883,0,(-4878+4223j),111561745,750537721
14128,54883,1,(-1861+4122j),239356934,878332962
14127,54883,0,(-545-4393j),1211640977,1850616962
14127,54883,1,(2616+67j),1339436424,1978412439
14165,54883,0,(-4152-477j),2358302966,2997278925
14165,54883,1,(-2895-3328j),2486098455,3125074490
14144,54883,0,(6513+2836j),3985130460,329139143
14144,54883,1,(-1673+2571j),4112925671,456934407
14149,54883,0,(265-4829j),2779701544,3418677504
14149,54883,1,(3901+4653j),2907497034,3546473059
14142,54883,0,(3853-4934j),1890321642,2529297599
14142,54883,1,(2617+2266j),2018116841,2657092867
14133,54883,0,(2363-1116j),3201100161,3840076126
14133,54883,1,(3074-3697j),3328895602,3967871623
14171,54883,0,(-3027+3468j),52794837,691770821
14171,54883,1,(-5279-3869j),180590347,819566368
14150,54883,0,(-1374-2011j),1679622290,2318598273
14150,54883,1,(-4057-236j),1807417545,2446393566
14155,54883,0,(2765+2373j),474193423,1113169394
14155,54883,1,(1838+2100j),601988899,1240964942
14139,54883,0,(2641+2870j),895592035,1534568015
14139,54883,1,(-2487-4247j),1023387487,1662363515
14177,54883,0,(-1759+3039j),2042254020,2681229996
14177,54883,1,(3070+2278j),2170049567,2809025596
14156,54883,0,(-1081-2249j),3669081472,13090161
14156,54883,1,(-1975-1431j),3796876712,140885451
14161,54883,0,(3051+2908j),2463652592,3102628561
14161,54883,1,(3975-3097j),2591448092,3230424106
14154,54883,0,(1755-2327j),1574272645,2213248631
14154,54883,1,(-2632-1198j),1702067884,2341043913
14146,54883,0,(-926+3729j),1784971980,2423947946
14146,54883,1,(-3240-1739j),1912767193,2551743221
14145,54883,0,(2253+715j),2885051206,3524027194
14145,54883,1,(3659-3062j),3012846691,3651822720
14183,54883,0,(-460+4392j),4031713256,375721931
14183,54883,1,(5149+552j),4159508828,503517566
14162,54883,0,(4487+2446j),1363573356,2002549328
14162,54883,1,(1787-3104j),1491368595,2130344618
14167,54883,0,(-3154-1181j),158144505,797120461
14167,54883,1,(2769+3920j),285939983,2024994998
14160,54883,0,(4828+346j),3563731825,4202707799
14160,54883,1,(1705-2098j),3691527061,35535805
14152,54883,0,(-2824-1382j),3774431126,118439793
14152,54883,1,(-4326+3119j),3902226368,246235092
14151,54883,0,(141+2590j),579543056,1218519041
14151,54883,1,(1914-351j),707338562,1346314586
14189,54883,0,(-3818-2263j),1726205117,2365181081
14189,54883,1,(3918-4357j),1854000656,2492976674
14168,54883,0,(2261+3927j),3353032547,3992008531
14168,54883,1,(-3735-1107j),3480827806,4119803824
14173,54883,0,(449-3513j),2147603649,2786579618
14173,54883,1,(3769-4162j),2275399178,2914375197
14166,54883,0,(-3973+561j),1258223724,1897199705
14166,54883,1,(1050-3520j),1386018974,2024994998
14158,54883,0,(3481+3130j),1468923008,2107898974
14158,54883,1,(-2220+2081j),1596718237,2235694267
14157,54883,0,(-2286+2356j),2569002240,3207978220
14157,54883,1,(4266+2041j),2696797729,3335773757
14195,54883,0,(2133-3285j),3715664265,59672946
14195,54883,1,(2099+2921j),3843459835,187468563
14179,54883,0,(-2958+2333j),4137062854,481071529
14179,54883,1,(-2245-2873j),4264858408,608867158
14172,54883,0,(-1843-2510j),3247682898,3886658868
14172,54883,1,(5-4558j),3375478162,4014454171
14164,54883,0,(-1564-4664j),3458382199,4097358159
14164,54883,1,(-3247-149j),3586177433,4225153469
14163,54883,0,(3014-2362j),263494125,902470104
14163,54883,1,(-4217-2642j),391289631,1030265651
14201,54883,0,(6369-251j),1410156095,2049132054
14201,54883,1,(1814-3106j),1537951717,2176927746
14180,54883,0,(-2396-2233j),3036983629,3675959600
14180,54883,1,(-5611+1204j),3164778951,3803754962
14185,54883,0,(-962+1822j),1831554769,2470530745
14185,54883,1,(-970-1966j),1959350342,2598326373
14178,54883,0,(-3243-3133j),942174789,1581150758
14178,54883,1,(-2619-122j),1069970079,1708946112
14170,54883,0,(-2593+4452j),1152874080,1791850056
14170,54883,1,(-2141+2445j),1280669325,1919645347
14169,54883,0,(-2045-3682j),2252953318,2891929284
14169,54883,1,(6147-859j),2380748815,3019724830
14207,54883,0,(-1738-3082j),3399615186,4038591162
14207,54883,1,(-2241+1344j),3527410417,4166386432
14186,54883,0,(2070+2394j),731475534,1370451513
14186,54883,1,(4920+548j),859270843,1498246876
14191,54883,0,(1289+4359j),3821013917,165022604
14191,54883,1,(-3329+738j),3948809469,292818196
14184,54883,0,(-4217-4999j),2931634011,3570609981
14184,54883,1,(-2784-1592j),3059429334,3698405365
14176,54883,0,(2805-2474j),3142333253,3781309233
14176,54883,1,(508-2813j),3270128542,3909104581
14175,54883,0,(145+2355j),4242412479,586421170
14175,54883,1,(4768+1712j),75240719,714216752
14192,54883,0,(-629+3156j),2720934670,3359910655
14192,54883,1,(1707+4510j),2848729967,3487706001
14197,54883,0,(207+4111j),1515505772,2154481745
14197,54883,1,(1350+2919j),1643301370,2282277393
14190,54883,0,(2317-4663j),626125879,1265101843
14190,54883,1,(-1556+3777j),753921154,1392897179
14182,54883,0,(-1603+1039j),836825181,1475801156
14182,54883,1,(2447+3350j),964620509,1603596536
14181,54883,0,(-2532+1001j),1936904386,2575880381
14181,54883,1,(5491+4690j),2064699973,2703676014
14219,54883,0,(-1869+2080j),3083566222,3722542196
14219,54883,1,(-2294+3577j),3211361481,3850337500
14198,54883,0,(1148-5411j),415426526,1054402507
14198,54883,1,(3987-3734j),543221880,1182197905
14203,54883,0,(2685-548j),3504964878,4143940866
14203,54883,1,(722-3399j),3632760048,4271736080
14196,54883,0,(2603-3233j),2615585020,3254560987
14196,54883,1,(2627-4031j),2743380351,3382356380
14188,54883,0,(1447-3742j),2826284359,3465260327
14188,54883,1,(-222+2898j),2954079655,3593055683
14187,54883,0,(3289+195j),3926363588,270372269
14187,54883,1,(-2246-2672j),4054159144,398167888
14225,54883,0,(-4783+2391j),778057983,1417033945
14225,54883,1,(-2386-4763j),905853246,1544829271
14204,54883,0,(2862-77j),2404885641,3043861613
14204,54883,1,(1098-3610j),2532681071,3171657105
14209,54883,0,(-2282+2494j),1199456709,1838432688
14209,54883,1,(1548+2001j),1327251955,1966227972
14202,54883,0,(2783+2596j),310076847,949052814
14202,54883,1,(53+4012j),437872231,1076848268
14194,54883,0,(707+3190j),520776206,1159752185
14194,54883,1,(2079-672j),648571509,1287547537
14193,54883,0,(1347-2213j),1620855436,2259831414
14193,54883,1,(-2202+1658j),1748650989,2387627019
14231,54883,0,(684-6506j),2767517136,3406493117
14231,54883,1,(2769+882j),2895312409,3534288441
14210,54883,0,(-3534+793j),99377475,738353443
14210,54883,1,(-2147-2744j),227172970,866149003
14215,54883,0,(502+5868j),3188915923,3827891915
14215,54883,1,(-3672+4295j),3316711165,3955687190
14208,54883,0,(310-3561j),2299535937,2938511922
14208,54883,1,(-2424+1853j),2427331433,3066307456
14200,54883,0,(814-4113j),2510235331,3149211295
14200,54883,1,(3886+976j),2638030689,3277006724
14199,54883,0,(-2675+3419j),3610314582,4249290543
14199,54883,1,(-3397-4072j),3738110190,82118923
14237,54883,0,(-3848-5047j),462008989,1100984966
14237,54883,1,(-2615+1855j),589804320,1228780361
14216,54883,0,(2758+3212j),2088836697,2727812676
14216,54883,1,(-3984+410j),2216632168,2855608207
14221,54883,0,(-3645-60j),883407694,1522383671
14221,54883,1,(-798+3507j),1011202978,1650178997
14214,54883,0,(-5140-624j),4288995159,633003847
14214,54883,1,(-1171-2964j),121823360,760799382
14206,54883,0,(-3737-425j),204727134,843703108
14206,54883,1,(-2075+2435j),332522597,971498635
14205,54883,0,(6200-707j),1304806396,1943782358
14205,54883,1,(1165+2940j),1432601580,2071577604
14243,54883,0,(-3881+3730j),2451468189,3090444172
14243,54883,1,(-2927+849j),2579263523,3218239539
14222,54883,0,(3068+1453j),4078295740,422304405
14222,54883,1,(-1053-2841j),4206091264,550100000
14227,54883,0,(6527-1955j),2872866774,3511842755
14227,54883,1,(1165+3204j),3000662052,3639638082
14220,54883,0,(-1798-222j),1983486969,2622462927
14220,54883,1,(2302+2709j),2111282473,2750258507
14212,54883,0,(-2556+1855j),2194186317,2833162290
14212,54883,1,(-1467-2706j),2321981821,2960957850
14211,54883,0,(1932+2973j),3294265530,3933241500
14211,54883,1,(2160+3008j),3422060795,4061036824
14249,54883,0,(-1897-4516j),145960110,784936083
14249,54883,1,(-2178-1671j),273755423,912731443
14228,54883,0,(441-2834j),1772787541,2411763519
14228,54883,1,(4252-1868j),1900583065,2539559089
14233,54883,0,(1045+2963j),567358669,1206334647
14233,54883,1,(-399+3025j),695153952,1334129993
14226,54883,0,(4244-2219j),3972946013,316954704
14226,54883,1,(1812+3267j),4100741556,444750279
14218,54883,0,(-2386+3978j),4183645485,527654154
14218,54883,1,(-4345-4770j),16473685,655449700
14217,54883,0,(-2321+2553j),988757451,1627733424
14217,54883,1,(3651+88j),1116552678,1755528701
14255,54883,0,(-4593-711j),2135419379,2774395354
14255,54883,1,(-1293+2992j),2263214620,2902190653
14234,54883,0,(1878+1468j),3762246721,106255405
14234,54883,1,(3948-436j),3890042277,234051024
14239,54883,0,(5383+3182j),2556817798,3195793795
14239,54883,1,(3698+76j),2684613150,3323589181
14232,54883,0,(1442-2078j),1667437905,2306413874
14232,54883,1,(-3774-2555j),1795233441,2434209473
14224,54883,0,(-116-6205j),1878137232,2517113196
14224,54883,1,(-15110-17674j),2005932760,2644908777
14223,54883,0,(1063-5888j),2978216475,422304405
14223,54883,1,(-1791+1737j),3106011759,3744987779
14261,54883,0,(3152-179j),4124878604,468887284
14261,54883,1,(667+5473j),4252673820,596682570
14240,54883,0,(769+1966j),1456738572,2095714551
14240,54883,1,(3461+3692j),1584534168,2223510201
14245,54883,0,(274-6801j),251309733,890285706
14245,54883,1,(-2564-2689j),379105045,1018081076
14230,54883,0,(3063-100j),3867596368,211605045
14230,54883,1,(-2879-3478j),3995391892,339400630
14229,54883,0,(2499+2256j),672708299,1311684278
14229,54883,1,(3621-894j),800503575,1439479604
14267,54883,0,(5057-3237j),1819370454,2458346424
14267,54883,1,(4143+4014j),1947165753,2586141787
14246,54883,0,(1890-279j),3446197785,4085173769
14246,54883,1,(-1006-5930j),3573993375,4212969398
14251,54883,0,(-2005-2533j),2240768976,2879744933
14251,54883,1,(-2931-986j),2368564252,3007540281
14244,54883,0,(-2803+2706j),1351388964,1990364929
14244,54883,1,(-6173-348j),1479184537,2118160564
14236,54883,0,(-2600-2332j),1562088241,2201064207
14236,54883,1,(3607+1775j),1689883806,2328859848
14235,54883,0,(-618+3490j),2662167485,3301143452
14235,54883,1,(4743-3719j),2789962793,3428938816
14273,54883,0,(1564-3855j),3808829567,152838252
14273,54883,1,(2909-3702j),3936624899,280633615
14252,54883,0,(-1992-720j),1140689739,1779665723
14252,54883,1,(-3826-2999j),1268485275,1907461296
14257,54883,0,(-1516-4146j),4230228230,574236901
14257,54883,1,(2101-2385j),63056154,702032186
14250,54883,0,(-560-2896j),3340848192,3979824160
14250,54883,1,(-4600-840j),3468643735,4107619770
14242,54883,0,(3973-354j),3551547422,4190523398
14242,54883,1,(-2898+4191j),3679343006,23351737
14279,54883,0,(3397-1436j),1503321420,2142297392
14279,54883,1,(4006-3571j),1631116736,2270092753
14258,54883,0,(3119+342j),3130149001,3769124978
14258,54883,1,(-123-4784j),3257944484,3896920518
14263,54883,0,(1145-3181j),1924720129,2563696102
14263,54883,1,(-3959+2128j),2052515379,2691491410
14256,54883,0,(-3075-1489j),1035340153,1674316123
14256,54883,1,(2610+2665j),1163135649,1802111673
14247,54883,0,(-5074-2464j),2346118566,2985094542
14247,54883,1,(1615-3426j),2473913878,3112889913
14248,54883,0,(-2984-2358j),1246039338,1885015308
14248,54883,1,(-1186-5699j),1373834908,2012810929
14285,54883,0,(-4172+2406j),3492780602,4131756567
14285,54883,1,(2057+2841j),3620575894,4259551933
14264,54883,0,(3614-602j),824640890,1463616848
14264,54883,1,(663-2124j),952436390,1591412421
14269,54883,0,(1673+4036j),3914179264,258187936
14269,54883,1,(2083-1352j),4041974570,385983302
14262,54883,0,(1756-2139j),3024799368,3663775339
14262,54883,1,(2700-858j),3152594856,3791570891
14253,54883,0,(-5347-150j),40610513,679586502
14253,54883,1,(-2916-2305j),168405780,807381802
14254,54883,0,(-3187+2081j),3235498594,3874474573
14254,54883,1,(-4030+1027j),3363294113,4002270137
14291,54883,0,(2199-1827j),1187272528,1826248499
14291,54883,1,(2620-3729j),1315067812,1954043843
14270,54883,0,(-4974+1359j),2814100018,3453075993
14270,54883,1,(3180+3714j),2941895596,3580871614
14275,54883,0,(-3009-4273j),1608671089,2247647054
14275,54883,1,(-4583-3446j),1736466411,2375442442
14268,54883,0,(3524-259j),719291216,1358267176
14268,54883,1,(-726-3643j),847086779,1486062810
14259,54883,0,(-3075+758j),2030069773,2669045749
14259,54883,1,(-2324-2490j),2157865004,2796841023
14260,54883,0,(-2032+1374j),929990541,1568966521
14260,54883,1,(-4158+875j),1057786008,1696762051
14297,54883,0,(1475+3110j),3176731777,3815707743
14297,54883,1,(-1145+4512j),3304527049,3943503078
14276,54883,0,(1623-2094j),508591831,1147567812
14276,54883,1,(-4475-4819j),636387430,1275363453
14281,54883,0,(-949-4052j),3598130242,4237106213
14281,54883,1,(2572+545j),3725925535,69934281
14274,54883,0,(-510+3946j),2708750328,3347726293
14274,54883,1,(1804-2718j),2836545914,3475521925
14265,54883,0,(6009-182j),4019528929,363537603
14265,54883,1,(-1130+4639j),4147324222,491332954
14266,54883,0,(3745-2052j),2919449685,3558425666
14266,54883,1,(2625+422j),3047245249,3686221279
14303,54883,0,(-4481-4203j),871223708,1510199691
14303,54883,1,(-3295+2871j),999018971,1637994988
14282,54883,0,(2759-234j),2498051005,3137026979
14282,54883,1,(1637-2527j),2625846562,3264822599
14287,54883,0,(-225+4915j),1292622131,1931598102
14287,54883,1,(2363+2257j),1420417425,2059393463
14280,54883,0,(-243+2882j),403242181,1042218143
14280,54883,1,(2895-1856j),531037751,1170013771
14271,54883,0,(-879-6111j),1714020779,2352996739
14271,54883,1,(-2813+1761j),1841816098,2480792103
14272,54883,0,(-1328+2400j),613941518,1252917500
14272,54883,1,(-186-2418j),741737103,1380713119
14309,54883,0,(5247-1962j),2860682926,3499658904
14309,54883,1,(-1448-4503j),2988478158,3627454177
14288,54883,0,(2358-2561j),192542907,831518873
14288,54883,1,(-1211+5049j),320338455,959314484
14293,54883,0,(4388+1595j),3282081372,3921057345
14293,54883,1,(2142+3041j),3409876651,4048852690
14286,54883,0,(-1694+2650j),2392701373,3031677346
14286,54883,1,(4783-3050j),2520496919,3159472942
14277,54883,0,(2008-6663j),3703479885,47488574
14277,54883,1,(4081+2188j),3831275222,175283956
14278,54883,0,(-2653+516j),2603400652,3242376623
14278,54883,1,(-2336-1185j),2731196233,3370172262
14315,54883,0,(901+5826j),555174807,1194150787
14315,54883,1,(3967-30j),682970007,1321946031
14294,54883,0,(-1421+3957j),2182002151,2820978133
14294,54883,1,(-2290-1897j),2309797688,2948773709
14299,54883,0,(-2228-1582j),976573324,1615549301
14299,54883,1,(-1699+4704j),1104368595,1743344609
14283,54883,0,(-193+4557j),1397971772,2036947744
14283,54883,1,(1824+1522j),1525767080,2164743115
14284,54883,0,(-2629+1001j),297892529,936868501
14284,54883,1,(-2364+2866j),425688109,1064664135
14321,54883,0,(-4893-478j),2544633987,3183609954
14321,54883,1,(-196-5127j),2672429192,3311405206
14300,54883,0,(2636-2673j),4171461380,515470083
14300,54883,1,(2853-5376j),4289611,643265635
14305,54883,0,(3641+3751j),2966032545,3605008517
14305,54883,1,(-2546-2290j),3093827797,3732803810
14298,54883,0,(-2060+780j),2076652552,2715628523
14298,54883,1,(-6426-2303j),2204448072,2843424097
14289,54883,0,(-2314+2924j),3387430982,4026406947
14289,54883,1,(669+3897j),3515226254,4154202285
14290,54883,0,(-1024-1983j),2287351755,2926327731
14290,54883,1,(-2973-3902j),2415147284,3054123316
14327,54883,0,(5238-2053j),239125840,878101827
14327,54883,1,(-860+5357j),366921084,1005897103
14306,54883,0,(-3054-2350j),1865953323,2504929302
14306,54883,1,(2700-5258j),1993748818,2632724843
14311,54883,0,(-4194-3550j),660524460,1299500432
14311,54883,1,(-2493+963j),788319688,1427295698
14304,54883,0,(-4246-127j),4066111768,410120455
14304,54883,1,(-3193-4667j),4193907274,537916005
14295,54883,0,(-4123-1501j),1081922928,1720898905
14295,54883,1,(3215+2417j),1209718204,1848694227
14296,54883,0,(882-2941j),4276810999,620819670
14296,54883,1,(-2021+373j),109639239,748615261
14333,54883,0,(2161+4198j),2228585075,2867561038
14333,54883,1,(2692-1827j),2356380321,2995356351
14312,54883,0,(-2634+3426j),3855412515,199421201
14312,54883,1,(3455+2371j),3983207972,327216717
14317,54883,0,(-5395+3739j),2649983650,3288959616
14317,54883,1,(-1183-5130j),2777778839,3416754848
14310,54883,0,(2108+2532j),1760603705,2399579665
14310,54883,1,(4884+2109j),1888399171,2527375196
14301,54883,0,(2945+6062j),3071382154,3710358139
14301,54883,1,(-3303+3216j),3199177413,3838153438
14302,54883,0,(-683-1919j),1971302929,2610278911
14302,54883,1,(3670+3398j),2099098454,2738074465
10691,51701,0,(-3867+3320j),686935149,1325911189
10691,51701,1,(-1591-3322j),814730685,1453706774
14318,54883,0,(3263+1859j),1549904412,2188880400
14318,54883,1,(6055-1621j),1677699860,2316675867
14323,54883,0,(3702+4764j),344475488,983451473
14323,54883,1,(2963+2160j),472270700,1111246736
14316,54883,0,(2733+2642j),3750062890,94071564
14316,54883,1,(-6236-2084j),3877858313,221867047
14307,54883,0,(-3807+3725j),765874093,1404850066
14307,54883,1,(3201+3394j),893669324,1532645349
14308,54883,0,(2510+2951j),3960762161,304770839
14308,54883,1,(5847-883j),4088557634,432566369
10697,51701,0,(-2755+1195j),2676396222,3315372257
10697,51701,1,(2903-3784j),2804191769,3443167859
14324,54883,0,(1792+1646j),3539363549,4178339522
14324,54883,1,(-3071+1711j),3667159020,11167754
14329,54883,0,(4393-1710j),2333934693,2972910670
14329,54883,1,(914+4442j),2461729921,3100705953
14322,54883,0,(3125-1646j),1444554737,2083530707
14322,54883,1,(-3433-2635j),1572350202,2211326212
14313,54883,0,(1407-5738j),2755333274,3394309246
14313,54883,1,(3657-2324j),2883128481,3522104514
14314,54883,0,(-650-1751j),1655254048,2294230018
14314,54883,1,(-5373+1321j),1783049504,2422025529
10703,51701,0,(3844+1050j),370889991,1009866027
10703,51701,1,(-1166+3066j),498685564,1137661657
14330,54883,0,(-1687-2814j),1233855477,1872831451
14330,54883,1,(-3660-1999j),1361650971,2000626994
14335,54883,0,(-2588-3655j),28426573,667402544
14335,54883,1,(-3458+3017j),156221847,795197864
14328,54883,0,(3063+2930j),3434013912,4072989888
14328,54883,1,(-2351-353j),3561809414,4200785435
14319,54883,0,(1891+2294j),449825162,1088801152
14319,54883,1,(-3041+3711j),577620380,1216596399
14320,54883,0,(1850+2642j),3644713229,4283689201
14320,54883,1,(1445-1410j),3772508688,116517411
10709,51701,0,(741+4614j),2360351059,2999327087
10709,51701,1,(5686+435j),2488146638,3127122724
10694,51701,0,(-1946+2033j),1681665684,2320641729
10694,51701,1,(-993-3134j),1809461484,2448437576
10693,51701,0,(3267+79j),2781744599,3420720636
10693,51701,1,(-452-2564j),2909540147,3548516244
14325,54883,0,(-6144+3409j),2439284307,3078260289
14325,54883,1,(-3275+2807j),2567079536,3206055551
14326,54883,0,(-1616+1543j),1339205071,1978181058
14326,54883,1,(2512+2570j),1467000547,2105976584
10715,51701,0,(-2908+439j),54844819,693820872
10715,51701,1,(-1584+2721j),182640437,821616523
10700,51701,0,(3323+5062j),3671126742,15135495
10700,51701,1,(3485-2724j),3798922063,142930853
10699,51701,0,(4440+52j),476238375,1115214422
10699,51701,1,(5228-2379j),604033945,1243010027
10692,51701,0,(-4057-5337j),3881823894,225832263
10692,51701,1,(-326-3991j),4009619324,353628120
14331,54883,0,(-1327+3423j),133776262,772752225
14331,54883,1,(-2332-1111j),261571488,900547519
14332,54883,0,(-335-3460j),3328664322,3967640290
14332,54883,1,(-3534+2074j),3456459814,4095435835
10721,51701,0,(-2270-3907j),2044305922,2683281956
10721,51701,1,(2981-1791j),2172101545,2811077645
10706,51701,0,(5927+3284j),1365620535,2004596555
10706,51701,1,(-1643+3488j),1493415848,2132391935
10705,51701,0,(-455+5481j),2465699461,3104675471
10705,51701,1,(2591-1131j),2593495013,3232471104
10698,51701,0,(-305-5788j),1576317281,2215293329
10698,51701,1,(3937-1848j),1704112603,2343088690
10690,51701,0,(5233-2314j),1787014063,2425990100
10690,51701,1,(-2769+527j),1914809860,2553785950
10727,51701,0,(1471-2534j),4033767013,377775757
10727,51701,1,(805+3336j),4161562661,505571454
10712,51701,0,(-4886-3633j),3355081584,3994057620
10712,51701,1,(2455+1502j),3482876925,4121853004
10711,51701,0,(-1613+5793j),160193190,799169228
10711,51701,1,(1164+2584j),287988802,926964882
10695,51701,0,(-58-3049j),581586761,1220562789
10695,51701,1,(-1383-4474j),709382308,1348358403
10704,51701,0,(-3295-3203j),3565778376,4204754409
10704,51701,1,(-2181-1940j),3693573687,37582470
10696,51701,0,(3835+3354j),3776475148,120483885
10696,51701,1,(2153-3291j),3904270427,248279220
10733,51701,0,(-4784+1575j),1728260815,2367236834
10733,51701,1,(-4065-1296j),1856056449,2495032536
10718,51701,0,(2124-6860j),1049575370,1688551433
10718,51701,1,(590+2958j),1177370737,1816346820
10717,51701,0,(4093-574j),2149654284,2788630331
10717,51701,1,(-2783-1627j),2277449910,2916425993
10701,51701,0,(-1843+5489j),2571047849,3210023884
10701,51701,1,(3574-5115j),2698843394,3337819480
10710,51701,0,(2537-4423j),1260272118,1899248161
10710,51701,1,(1750+1496j),1388067460,2027043539
10702,51701,0,(-2897-1906j),1470968925,2109944961
10702,51701,1,(4059+1445j),1598764225,2237740315
10739,51701,0,(1460+2769j),3717721870,61730620
10739,51701,1,(3765+260j),3845517536,189526329
10724,51701,0,(699+5880j),3039036461,3678012495
10724,51701,1,(3162-2299j),3166831841,3805807938
10723,51701,0,(5644+1351j),4139115388,483124127
10723,51701,1,(-312+3575j),4266911014,610919813
10707,51701,0,(3610-4649j),265541616,904517630
10707,51701,1,(-3076-3787j),393337179,1032313264
10716,51701,0,(1193+4033j),3249733201,3888709254
10716,51701,1,(2975-976j),3377528557,4016504650
10708,51701,0,(-2603-2883j),3460429972,4099405987
10708,51701,1,(2911-3159j),3588225297,4227201377
10745,51701,0,(2791-6114j),1412215671,2051191708
10745,51701,1,(227-3786j),1540011325,2178987422
10730,51701,0,(-60-2539j),733530252,1372506296
10730,51701,1,(-3472+5598j),861325647,1500301733
10729,51701,0,(1454-2722j),1833609177,2472585222
10729,51701,1,(-470+3467j),1961404835,2600380920
10713,51701,0,(-585-2998j),2255002657,2893978688
10713,51701,1,(1863-2721j),2382798269,3021774352
10722,51701,0,(2414-4405j),944227014,1583203050
10722,51701,1,(-3336-1918j),1072022380,1710998470
10714,51701,0,(-4571-4340j),1154923738,1793899771
10714,51701,1,(-5571-3375j),1282719097,1921695186
10751,51701,0,(-4691-771j),3401676744,4040652772
10751,51701,1,(2245-5398j),3529472342,4168448436
10735,51701,0,(-4557+4594j),3823070257,167078998
10735,51701,1,(-3206+2063j),3950865916,294874709
10719,51701,0,(-3137-2428j),4244463759,588472488
10719,51701,1,(1211-3940j),77292082,716268164
10728,51701,0,(1957-1090j),2933688082,3572664120
10728,51701,1,(4052+4431j),3061483490,3700459575
10720,51701,0,(-3661-1000j),3144385006,3783360893
10720,51701,1,(-959+3774j),3272180211,3911156295
10757,51701,0,(1421+2872j),1096170511,1735146558
10757,51701,1,(3982-2728j),1223965979,1862942053
10742,51701,0,(6395+954j),417485127,1056461149
10742,51701,1,(-2143-651j),545280532,1184256617
10741,51701,0,(-1774-4096j),1517564041,2156540068
10741,51701,1,(-2749+3807j),1645359697,2284335775
10725,51701,0,(-3053-151j),1938957531,2577933574
10725,51701,1,(-2297-2898j),2066753189,2705729281
10734,51701,0,(-1201+3041j),628181888,1267157916
10734,51701,1,(-5084+4226j),755977281,1394953368
10726,51701,0,(-1745-5150j),838878623,1477854658
10726,51701,1,(-3680+4329j),966674025,1605650109
10748,51701,0,(1536-6502j),2406946192,3045922234
10748,51701,1,(2777-5699j),2534741601,3173717676
10747,51701,0,(-5024+4846j),3507025137,4146001170
10747,51701,1,(1361-3848j),3634820772,4273796863
10731,51701,0,(-2862-3219j),3928418636,272427374
10731,51701,1,(-3282+2241j),4056214282,400223071
10740,51701,0,(-2308+1404j),2617642967,3256619003
10740,51701,1,(2610+4580j),2745438356,3384414443
10769,51701,0,(2815+2645j),780125414,1419101448
10769,51701,1,(-6115-336j),907920859,1546896952
10732,51701,0,(-3103-1599j),2828339728,3467315767
10732,51701,1,(-6174+122j),2956135116,3595111201
10754,51701,0,(-3537-5380j),101439987,740416027
10754,51701,1,(2435-3873j),229235235,868211328
10753,51701,0,(1437+3127j),1201518911,1840494952
10753,51701,1,(5119+3622j),1329314447,1968290532
10737,51701,0,(-1345-6269j),1622912423,2261888464
10737,51701,1,(-1938-1726j),1750708071,2389684166
10746,51701,0,(5181+2251j),312136746,951112788
10746,51701,1,(3289+2381j),439932147,1078908242
10775,51701,0,(390-4032j),2769586527,3408562574
10775,51701,1,(-2560+1098j),2897382006,3536358096
10738,51701,0,(5436+1373j),522833499,1161809539
10738,51701,1,(2878-4582j),650628896,1289604988
10760,51701,0,(-1144+6456j),2090901037,2729877071
10760,51701,1,(-3653-2479j),2218696728,2857672818
10759,51701,0,(2510-1299j),3190979957,3829955993
10759,51701,1,(-5486-1212j),3318775403,3957751485
10743,51701,0,(-3051+4458j),3612373509,4251349544
10743,51701,1,(-2744-3145j),3740169162,84177946
10752,51701,0,(2259-4922j),2301597820,2940573843
10752,51701,1,(2746-4831j),2429393151,3068369228
10781,51701,0,(3791+1878j),464080320,1103056335
10781,51701,1,(2827+1100j),591875766,1230851859
10744,51701,0,(-4101-2063j),2512294590,3151270617
10744,51701,1,(-3904-5631j),2640089985,3279066072
10766,51701,0,(-2927+807j),4080362148,424370883
10766,51701,1,(-4174-1746j),4208157832,552166624
10749,51701,0,(4251+2751j),1306867287,1945843325
10749,51701,1,(3938+1948j),1434662925,2073638997
10758,51701,0,(-3705-3428j),4291058884,635067626
10758,51701,1,(2683-517j),123887295,762863383
10787,51701,0,(3353+2910j),2453541359,3092517383
10787,51701,1,(1750-1784j),2581336830,3220312917
10750,51701,0,(-1093+3682j),206788365,845764401
10750,51701,1,(-1062-343j),334583742,973559825
10771,51701,0,(2426-3555j),2874934897,3513910931
10771,51701,1,(650-4126j),3002730348,3641706439
10772,51701,0,(-2978+5235j),1774855990,2413832016
10772,51701,1,(-1885-2385j),1902651686,2541627780
10755,51701,0,(3140+2774j),3296328355,3935304391
10755,51701,1,(-250-2744j),3424123848,4063099930
10764,51701,0,(4189-4298j),1985552658,2624528710
10764,51701,1,(-1333+5006j),2113348356,2752324449
10793,51701,0,(-2314+4716j),148035118,787011160
10793,51701,1,(-1152-2025j),275830675,914806772
10756,51701,0,(-2157-3227j),2196249440,2835225478
10756,51701,1,(-2219+3224j),2324045157,2963021247
10777,51701,0,(-2557-761j),569428693,1208404733
10777,51701,1,(-1786-2504j),697224167,1336200258
10778,51701,0,(2821+2388j),3764317063,108325813
